ID,Username,Comment,LikeCount,ReplyCount,Date,Comment_clean,Comment_clean_words,Sentiment_score,Sentiment
Ugy005g8AE2BhZbQgXl4AaABAg,@co2nut_,Congrats JKT48 New Era atas mini albumnya dan special performancenya.... Sumpah keren banget + meresahkan performance nya keren bangettt🔥,443,0,2023-03-13T13:58:56Z,Congrats JKT48 New Era atas mini albumnya dan special performancenya.... Sumpah keren banget + meresahkan performance nya keren bangettt,congrats jkt48 new era mini albumnya special performancenya sumpah keren banget meresahkan performance keren banget,3,positive
UgzZTomWPfLhk0TBbT54AaABAg,@rfryzon4840,JKT48 menunjukkan bahwa kebangkitan dari pandemi dan sekarang JKT sudah bangkit dan cemerlang. Semangat dan tetap berjuang JKT48 ❤️❤️❤️,435,4,2023-03-14T00:00:47Z,JKT48 menunjukkan bahwa kebangkitan dari pandemi dan sekarang JKT sudah bangkit dan cemerlang. Semangat dan tetap berjuang JKT48,jkt48 kebangkitan pandemi jkt bangkit cemerlang semangat berjuang jkt48,4,positive
Ugz10dHsT3faXOQQsQV4AaABAg,@alfiandkurniawan7155,"JKT48 New Era kelasss!! Marsha, Ashel, Muthe, Freya, Kathrina ga ada obat. Hypnotic performances, great arrangement, beautiful artistic design.",419,3,2023-03-13T15:08:11Z,"JKT48 New Era kelasss!! Marsha, Ashel, Muthe, Freya, Kathrina ga ada obat. Hypnotic performances, great arrangement, beautiful artistic design.",jkt48 new era kelas marsha ashel muthe freya kathrina obat hypnotic performances great arrangement beautiful artistic design,2,positive
UgxAhaaB3xaIuyFIexB4AaABAg,@DaunStevia-px1th,Konsep nya bagus banget. Idol lokal harus punya kualitas kayak gini.,416,6,2023-03-25T11:45:48Z,Konsep nya bagus banget. Idol lokal harus punya kualitas kayak gini.,konsep bagus banget idol lokal kualitas kayak gini,1,positive
UgwpFbZVNodKMF-z1nN4AaABAg,@niallmendes1754,"Gilakkk, trending 1 umum coyyyy!! Congratulations jkt48, dibalik kontroversi video nya tapi menurut gw ini keren banget. Diluar ekspektasi wkwkwk",404,12,2023-03-15T00:52:51Z,"Gilakkk, trending 1 umum coyyyy!! Congratulations jkt48, dibalik kontroversi video nya tapi menurut gw ini keren banget. Diluar ekspektasi wkwkwk",gilak trend coy congratulations jkt48 dibalik kontroversi video saya keren banget diluar ekspektasi tertawa,1,positive
UgwV5eZx39kWn28YbAV4AaABAg,@reza9406,"CONGRATS JKT48 BUAT MINI ALBUMNYA, ALWAYS SUPPORT JKT48 🔥🔥",396,9,2023-03-13T13:08:47Z,"CONGRATS JKT48 BUAT MINI ALBUMNYA, ALWAYS SUPPORT JKT48",congrats jkt48 mini albumnya always support jkt48,1,positive
UgxUmWIE0jJmDHittlJ4AaABAg,@Andikadika_25,"Konsep yang keren dan dewasa, aransemen yang ciamik, dance dan penampilan para member yang membuat terpana, kualitas videonya special performance ini bisa dibilang setara dengan MV, kerja bagus JOT, semoga JKT48 semakin terbang tinggi hingga go international 👏🏼🔥",394,3,2023-03-13T23:06:47Z,"Konsep yang keren dan dewasa, aransemen yang ciamik, dance dan penampilan para member yang membuat terpana, kualitas videonya special performance ini bisa dibilang setara dengan MV, kerja bagus JOT, semoga JKT48 semakin terbang tinggi hingga go international",konsep keren dewasa aransemen ciamik dance penampilan member terpana kualitas videonya special performance dibilang setara mv kerja bagus jot semoga jkt48 terbang go international,3,positive
UgzO_vih3H1p8E7pe814AaABAg,@tsaniamira4327,"Cantiknya JKT48 beragam jadi gak monoton, ada Atin yg ketimur tengahan ada Asel yg ke uyghur2an. ada Muthe dan Freya yg keindonesia barat2an, ada juga Marsha yg ke Asia timuran, Ditambah kualitas videonya yg meningkat, bahkan lebih bagus drpd MV MV JKT sebelumnya jadi berasa lihat taman mini Indonesia indah. Bhineka tunggal ika. JKT48 itu cantiknya Indonesia",390,12,2023-03-14T01:22:47Z,"Cantiknya JKT48 beragam jadi gak monoton, ada Atin yg ketimur tengahan ada Asel yg ke uyghur2an. ada Muthe dan Freya yg keindonesia barat2an, ada juga Marsha yg ke Asia timuran, Ditambah kualitas videonya yg meningkat, bahkan lebih bagus drpd MV MV JKT sebelumnya jadi berasa lihat taman mini Indonesia indah. Bhineka tunggal ika. JKT48 itu cantiknya Indonesia",cantiknya jkt48 beragam monoton atin yang ketimur tengahan asel yang uyghuran muthe freya yang keindonesia baratan marsha yang asia timuran ditambah kualitas videonya yang meningkat bagus drpd mv mv jkt berasa lihat taman mini indonesia indah bhineka tunggal ika jkt48 cantiknya indonesia,3,positive
Ugwv-mBJ8-d8tNlcdid4AaABAg,@ikanlele8186,"Sebagai fans baru jkt48, MV ini keren banget aali. Gw ampe ulang ulang, lagunya enak banget + jalan ceritanya bisa dipahami. 
KEREN BANGET JKT48,  TAMBAH NGEFANS DEH. 🔥🔥",378,21,2023-03-14T04:18:02Z,"Sebagai fans baru jkt48, MV ini keren banget aali. Gw ampe ulang ulang, lagunya enak banget + jalan ceritanya bisa dipahami. KEREN BANGET JKT48, TAMBAH NGEFANS DEH.",fans jkt48 mv keren banget aali saya ampe ulang ulang lagunya enak banget jalan ceritanya dipahami keren banget jkt48 ngefans deh,1,positive
UgyaGQbGkNAka0i-BGJ4AaABAg,@tediafrians,"Udah kesekian kalinya nonton ini.
Candu banget. Semuanya sempurna, vokalnya, visualnya, aransemennya, videografinya, editingnya mantap semua.",374,4,2025-01-07T02:47:28Z,"Udah kesekian kalinya nonton ini. Candu banget. Semuanya sempurna, vokalnya, visualnya, aransemennya, videografinya, editingnya mantap semua.",sudah kesekian kalinya nonton candu banget sempurna vokalnya visualnya aransemennya videografinya editingnya mantap,1,positive
UgwFcIWK6_sAANQgmBt4AaABAg,@donykaef6920,"Selain kualitas PV nya yg emang bagus, aransemennya unik, dan lirik lagunya enak didenger. Pantes trending.",371,1,2023-03-15T13:15:18Z,"Selain kualitas PV nya yg emang bagus, aransemennya unik, dan lirik lagunya enak didenger. Pantes trending.",kualitas pv yang emang bagus aransemennya unik lirik lagunya enak didenger pantes trend,2,positive
UgxPevw_6lmpgc4m7sl4AaABAg,@fjkt48official,Sukses selalu JKT48 semangat untuk terus berkarya di perindustrian musik tanah air dan go internasional,356,1,2023-03-13T17:25:50Z,Sukses selalu JKT48 semangat untuk terus berkarya di perindustrian musik tanah air dan go internasional,sukses jkt48 semangat berkarya perindustrian musik tanah air go internasional,2,positive
UgwXvbuTRlCwqdTEJWh4AaABAg,@lukygalihpurwito7647,"Naikan gaji videografer dan crew MV ini, keren banget dah..... Member2 totalitas",348,6,2023-03-16T01:15:48Z,"Naikan gaji videografer dan crew MV ini, keren banget dah..... Member2 totalitas",naikan gaji videografer crew mv keren banget deh member totalitas,1,positive
Ugznvmkw_goRoOTIRJB4AaABAg,@lucifer-jx3su,"Gw bukan fans JKT48, tapi pas denger lagu ini malah jadi candu banget ❤️",342,8,2023-03-15T12:20:44Z,"Gw bukan fans JKT48, tapi pas denger lagu ini malah jadi candu banget",saya fans jkt48 pas denger lagu candu banget,1,positive
UgwfRzUsH6LjkVBlVi54AaABAg,@bahriFT,"CONGRATS BUAT NEW ERA ATAS MINI ALBUM, ALWAYS SUPPORT JKT48 🔥",339,8,2023-03-13T12:53:24Z,"CONGRATS BUAT NEW ERA ATAS MINI ALBUM, ALWAYS SUPPORT JKT48",congrats new era mini album always support jkt48,2,positive
UgyYU0afErmT87d6JCJ4AaABAg,@taufiktesmar169,"Wow, trending YouTube nomor 1, trending 5 kategori musik. Sejarah sih ini buat JKT48. Kerrrreeeeeeennnnn maksimal",327,2,2023-03-15T02:58:53Z,"Wow, trending YouTube nomor 1, trending 5 kategori musik. Sejarah sih ini buat JKT48. Kerrrreeeeeeennnnn maksimal",wow trend youtube nomor trend kategori musik sejarah jkt48 keren maksimal,1,positive
UgyKPrGZSrOb2nFwMON4AaABAg,@nixieeajaa,"CONGRATS JKT48! KEREN BGT ASLII, SUPPORT JKT48!",318,0,2023-03-13T13:27:28Z,"CONGRATS JKT48! KEREN BGT ASLII, SUPPORT JKT48!",congrats jkt48 keren banget aslii support jkt48,2,positive
UgzM7Mnj7YcsD96_c7J4AaABAg,@yiyanglabelofficial,"Keren banget 😍, kemampuan akting setiap member makin bagus, semoga aja nanti bisa ada mini drama jkt48 🙏",316,6,2023-03-14T04:51:50Z,"Keren banget , kemampuan akting setiap member makin bagus, semoga aja nanti bisa ada mini drama jkt48",keren banget kemampuan akting member bagus semoga saja mini drama jkt48,3,positive
UgzzYn7bUMsNc6CzAGZ4AaABAg,@AAA-fl8bq,Out of the box nih konsepnya.. keren.. JKT48 keluar dari zona nyaman.. dan cetar...,312,4,2023-03-14T03:14:00Z,Out of the box nih konsepnya.. keren.. JKT48 keluar dari zona nyaman.. dan cetar...,box ini konsepnya keren jkt48 zona nyaman cetar,3,positive
UgwcBKM0bjMT1MtVKP54AaABAg,@wisnusantosa6256,"Gak sabar nungguin Setlist Original, Single ke 24 & album ke 5 JKT48 semoga sukses selalu terus berkarya..
Terus jaya JKT48 NEW ERA🔥🔥",304,3,2023-03-13T11:49:56Z,"Gak sabar nungguin Setlist Original, Single ke 24 & album ke 5 JKT48 semoga sukses selalu terus berkarya.. Terus jaya JKT48 NEW ERA",sabar nungguin setlist original single album jkt48 semoga sukses berkarya jaya jkt48 new era,3,positive
UgyG9JBG0W47YiX9fLl4AaABAg,@rahmawatiwati3370,"GILAK KEREN PARAH ASLI, KONSEPNYA DILUAR JKT BANGET. DAN BUAT KALIAN YANG MENGIRA NI MV NGAMBIL TEMA SUKA SESAMA JENIS ALIAS LESBIAN,, TOLONG DEH YA, KAN JKT48 ANGGOTA NYA CEWEK SEMUA. INI TU BUKAN TENTANG LGBT SAMSEK COY!!!
KESIMPULANNYA YA TENTANG SEORANG GADIS YANG JADI GA POLOS LAGI KARENA PENGARUH TEMEN²NYA.

 INTINYA SEMANGAT TERUS KALIAN!!!",300,0,2023-03-19T10:05:07Z,"GILAK KEREN PARAH ASLI, KONSEPNYA DILUAR JKT BANGET. DAN BUAT KALIAN YANG MENGIRA NI MV NGAMBIL TEMA SUKA SESAMA JENIS ALIAS LESBIAN,, TOLONG DEH YA, KAN JKT48 ANGGOTA NYA CEWEK SEMUA. INI TU BUKAN TENTANG LGBT SAMSEK COY!!! KESIMPULANNYA YA TENTANG SEORANG GADIS YANG JADI GA POLOS LAGI KARENA PENGARUH TEMENNYA. INTINYA SEMANGAT TERUS KALIAN!!!",gilak keren parah asli konsepnya diluar jkt banget ini mv mengambil tema suka jenis alias lesbian tolong deh jkt48 anggota cewek tu lgbt sama sekali coy kesimpulannya gadis polos pengaruh temennya intinya semangat,3,positive
Ugxnz0FqEMqVgZdH2B54AaABAg,@janesiaaristha902,"Ini baguus bangetttt... Emosi di project ini dapet banget.. Ayookkkk member lain di up jugaaa yukkkk om jot.. makin kesini makin keren... Makin matang JKT48 new eraaa LOVE
terus berbenah jeketi",295,0,2023-03-14T02:45:20Z,Ini baguus bangetttt... Emosi di project ini dapet banget.. Ayookkkk member lain di up jugaaa yukkkk om jot.. makin kesini makin keren... Makin matang JKT48 new eraaa LOVE terus berbenah jeketi,baguus banget emosi project dapat banget ayook member juga yuk om jot kesini keren matang jkt48 new era love berbenah jeketi,4,positive
UgyiDP0cptwrpJR9S7p4AaABAg,@aryabintangadisaputra7608,"Keren sih mereka Vibes dan dance nya dapet bngt!!

Btw, konsep nya emng gini ya guys😉jadi jangan berfikiran yg aneh²",288,18,2023-03-13T19:33:33Z,"Keren sih mereka Vibes dan dance nya dapet bngt!! Btw, konsep nya emng gini ya guysjadi jangan berfikiran yg aneh",keren vibes dance dapat bngt ngomong-ngomong konsep memang gini guysjadi berfikiran yang aneh,2,positive
UgztqrpC2keCg5jTM3t4AaABAg,@ghazyalfarras1961,"Tetep semangat buat seluruh warga JKT48, buat member JKT48 dan staff  JKT48 yg bertugas.",286,0,2023-03-13T12:56:28Z,"Tetep semangat buat seluruh warga JKT48, buat member JKT48 dan staff JKT48 yg bertugas.",tetep semangat warga jkt48 member jkt48 staff jkt48 yang bertugas,1,positive
Ugys9r9cLEqZugOXtvN4AaABAg,@aelyz._,"UHUY CONGRATSS KEREN BANGET, SEMANGAT SMUA MEMBER JKT48 KITA SLALU SUPPORT KALIAN",283,0,2023-03-13T13:16:10Z,"UHUY CONGRATSS KEREN BANGET, SEMANGAT SMUA MEMBER JKT48 KITA SLALU SUPPORT KALIAN",uhuy congratss keren banget semangat smua member jkt48 slalu support,2,positive
Ugxsyb91-4ZkKh8CIH14AaABAg,@shofiaqalby9255,ANJAY I DIDN'T EXPECT THAT THIS SONG WOULD GET A SPECIAL PERFORMANCE ALIAS MV. KEREN BGT WOY,280,7,2023-03-14T16:06:09Z,ANJAY I DIDN'T EXPECT THAT THIS SONG WOULD GET A SPECIAL PERFORMANCE ALIAS MV. KEREN BGT WOY,anjay didnt expect song would get special performance alias mv keren banget,1,positive
Ugx5o-sx0NzXRm5HtYB4AaABAg,@ratnasg1991,"Ini jujur, TERLALU INDAH. bagus banget JOT! Dari semalem entah udah berapa kali muter ini video. Ayok ramaikan dan trendingkan guys! THIS MASTERPIECE NEED A BIGGER ATTENTION!!!",275,4,2023-03-14T08:48:09Z,"Ini jujur, TERLALU INDAH. bagus banget JOT! Dari semalem entah udah berapa kali muter ini video. Ayok ramaikan dan trendingkan guys! THIS MASTERPIECE NEED A BIGGER ATTENTION!!!",jujur indah bagus banget jot semalem sudah kali muter video ayo ramaikan trendingkan teman-teman masterpiece need bigger attention,3,positive
UgzwL5xoUxZ4rc_tzkN4AaABAg,@liyann2029,"Huaaaa kerenn bangettt badaasss gilaaa,congrats JKT48 semoga selalu sukses buat kedepannya 😘😘😘",274,2,2023-03-13T16:12:35Z,"Huaaaa kerenn bangettt badaasss gilaaa,congrats JKT48 semoga selalu sukses buat kedepannya",hua kerenn banget badaas gilacongrats jkt48 semoga sukses kedepannya,1,positive
UgzVuBPlaYibFMCKfjx4AaABAg,@trirachmawatinst295,"Jujur kaget dengan konsep nya. Tapi makin kesini makin keliatan dari segi perform, editing, segala kualitas yg nunjukin jkt bener2 spesifik itu dalam perubahan dan makin membaik.. konsep video dibuat di theater di ubah secara apik, suara member juga makin asik di telinga.. mari dukung perubahan2 terbaik di jkt48... Caiyooooooo jaya jaya jaya",269,5,2023-03-13T15:01:18Z,"Jujur kaget dengan konsep nya. Tapi makin kesini makin keliatan dari segi perform, editing, segala kualitas yg nunjukin jkt bener2 spesifik itu dalam perubahan dan makin membaik.. konsep video dibuat di theater di ubah secara apik, suara member juga makin asik di telinga.. mari dukung perubahan2 terbaik di jkt48... Caiyooooooo jaya jaya jaya",jujur kaget konsep kesini kelihatan segi perform editing kualitas yang nunjukin jkt benar spesifik perubahan membaik konsep video theater ubah apik suara member asik telinga mari dukung perubahan terbaik jkt48 caiyo jaya jaya jaya,2,positive
Ugy9TfA8e6UprznXeyZ4AaABAg,@rianirahayu5645,"Congrats JKT48,kalian luar biasa 
Yuk semangat yuk trending",269,0,2023-03-13T23:35:21Z,"Congrats JKT48,kalian luar biasa Yuk semangat yuk trending",congrats jkt48kalian yuk semangat yuk trend,2,positive
UgwPcNSJ27ks9GgkvOV4AaABAg,@yoan1933,"Semoga JK48 mendunia, semakin dikenal orang, semoga panjang umur nih JK48 keren, semoga trending setiap lagu lagunya Trendingkeun ygy.",263,7,2023-03-13T21:00:53Z,"Semoga JK48 mendunia, semakin dikenal orang, semoga panjang umur nih JK48 keren, semoga trending setiap lagu lagunya Trendingkeun ygy.",semoga jk mendunia dikenal orang semoga umur ini jk keren semoga trend lagu lagunya trendingkeun ygy,2,positive
UgyOd1qReyNnyux_7ct4AaABAg,@jesslynaurelia1709,SUMPAHHHH DEMI APAPUNNN KERENNN BGTTT!!!! CONGRATSSS BUAT PARA MEMBER DAN JKT48!!,257,2,2023-03-14T00:06:12Z,SUMPAHHHH DEMI APAPUNNN KERENNN BGTTT!!!! CONGRATSSS BUAT PARA MEMBER DAN JKT48!!,sumpah apapun keren banget congrats member jkt48,2,positive
UgzHXCsYhlGuexfxrrF4AaABAg,@Peraya_Lertprasert,"11 tahun lebih mereka berkiprah di dunia musik Indonesia. Berbagai macam prestasi telah ditorehkan. Puluhan piala dan piagam penghargaan telah mereka raih, didalam dan diluar negeri. TAPI MEDIA2 INDONESIA TIDAK ADA YANG MEMBERITAKAN NYA, WARGA INDONESIA TUTUP MATA.

dan skrng ketika mereka memberikan sedikit bumbu2 penyedap, media dimana mana langsung gercep memberitakan. 
Warga nya pun berlomba-lomba menghujat.

Yah, memang seperti inilah warga kita, mayoritas menyukai gosip dan bahasan tentang kontroversi.

Alangkah lucunya negeri ini",256,10,2023-03-16T09:22:43Z,"11 tahun lebih mereka berkiprah di dunia musik Indonesia. Berbagai macam prestasi telah ditorehkan. Puluhan piala dan piagam penghargaan telah mereka raih, didalam dan diluar negeri. TAPI MEDIA2 INDONESIA TIDAK ADA YANG MEMBERITAKAN NYA, WARGA INDONESIA TUTUP MATA. dan skrng ketika mereka memberikan sedikit bumbu2 penyedap, media dimana mana langsung gercep memberitakan. Warga nya pun berlomba-lomba menghujat. Yah, memang seperti inilah warga kita, mayoritas menyukai gosip dan bahasan tentang kontroversi. Alangkah lucunya negeri ini",berkiprah dunia musik indonesia prestasi ditorehkan puluhan piala piagam penghargaan raih didalam diluar negeri media indonesia memberitakan warga indonesia tutup mata skrng bumbu penyedap media dimana langsung gercep memberitakan warga berlombalomba menghujat yah warga mayoritas menyukai gosip bahasan kontroversi alangkah lucunya negeri,1,positive
UgxBMwAtN4xOD8WbCDF4AaABAg,@angelinapanjaitan1806,Keren bangettttttt!!! Kita trandingkan gaissss. JKT48 Congratss!!!,254,7,2023-03-13T14:34:47Z,Keren bangettttttt!!! Kita trandingkan gaissss. JKT48 Congratss!!!,keren banget trandingkan gais jkt48 congratss,1,positive
UgzwH1lDgFoq1yN8tpZ4AaABAg,@yunagfriend3474,"Makin lama makin keren ni JKT48, semoga makin sukses ya semuanya",252,2,2023-03-14T07:53:38Z,"Makin lama makin keren ni JKT48, semoga makin sukses ya semuanya",keren ini jkt48 semoga sukses,2,positive
UgwFy6va7N7gA7RhgQl4AaABAg,@reyreina9816,"Luarbiasa,,, kuereennnnn,,, kaget gak nyangka kalo bakal SE keren SE excited ini,,, ya Allah,, semoga JKT48 makin sukses, makin terkenal d seluruh masyarakat Indonesia, dan sampai d undang khusus JKT48 k luar negri,,, amiinn,, karena udh melewati bgitu banyak perjuangan smoga sukses terus,",248,4,2023-03-13T15:40:59Z,"Luarbiasa,,, kuereennnnn,,, kaget gak nyangka kalo bakal SE keren SE excited ini,,, ya Allah,, semoga JKT48 makin sukses, makin terkenal d seluruh masyarakat Indonesia, dan sampai d undang khusus JKT48 k luar negri,,, amiinn,, karena udh melewati bgitu banyak perjuangan smoga sukses terus,",luarbiasa kuereen kaget nyangka kalau keren excited allah semoga jkt48 sukses terkenal masyarakat indonesia undang khusus jkt48 ke negri amiinn udh melewati bgitu perjuangan smoga sukses,4,positive
UgwTjUD-uu1vuSF_nz94AaABAg,@andreasandreas6490,terbukti bikin mv keren ga harus jauh jauh.. klo konsep kuat.. lighting bgus.. fashion keren.. angle kamera mantap.. aransmen oke sih tetep nendang.. lanjut jot,246,9,2023-03-14T01:37:12Z,terbukti bikin mv keren ga harus jauh jauh.. klo konsep kuat.. lighting bgus.. fashion keren.. angle kamera mantap.. aransmen oke sih tetep nendang.. lanjut jot,terbukti bikin mv keren kalau konsep kuat lighting bgus fashion keren angle kamera mantap aransmen oke tetep nendang jot,4,positive
UgxZDx3AHFfcdoRO4nZ4AaABAg,@aga050491,"Kathirna, Freya, Marsha, Muthe, Ashel.. bersinarlah kalian seterang-terangnya !!!",244,6,2023-03-31T02:41:15Z,"Kathirna, Freya, Marsha, Muthe, Ashel.. bersinarlah kalian seterang-terangnya !!!",kathirna freya marsha muthe ashel bersinarlah seterangterangnya,0,neutral
Ugy2T14rfSoLGG5MsNt4AaABAg,@widipuji4828,PARAH MV INDO TERKEREN BERANI BIKIN DI LUAR ZONA AMAN. MANTAAAPPP,242,5,2023-03-17T14:00:49Z,PARAH MV INDO TERKEREN BERANI BIKIN DI LUAR ZONA AMAN. MANTAAAPPP,parah mv indonesia terkeren berani bikin zona aman mantap,1,positive
