ID,Username,Comment,LikeCount,ReplyCount,Date,Comment_clean,Comment_size,Sentiment,Confidence,Comment_stem
UgxAhaaB3xaIuyFIexB4AaABAg,@DaunStevia-px1th,Konsep nya bagus banget. Idol lokal harus punya kualitas kayak gini.,416,6,2023-03-25T11:45:48Z,Konsep nya bagus banget. Idol lokal harus punya kualitas kayak gini.,68,positive,0.9955560564994812,konsep nya bagus idol lokal kualitas kayak
UgwpFbZVNodKMF-z1nN4AaABAg,@niallmendes1754,"Gilakkk, trending 1 umum coyyyy!! Congratulations jkt48, dibalik kontroversi video nya tapi menurut gw ini keren banget. Diluar ekspektasi wkwkwk",404,12,2023-03-15T00:52:51Z,"Gilakkk, trending 1 umum coyyyy!! Congratulations jkt48, dibalik kontroversi video nya tapi menurut gw ini keren banget. Diluar ekspektasi wkwkwk",145,positive,0.9928183555603028,trending congratulations balik kontroversi video nya gw keren luar ekspektasi wkwkwk
UgwV5eZx39kWn28YbAV4AaABAg,@reza9406,"CONGRATS JKT48 BUAT MINI ALBUMNYA, ALWAYS SUPPORT JKT48 🔥🔥",396,9,2023-03-13T13:08:47Z,"CONGRATS JKT48 BUAT MINI ALBUMNYA, ALWAYS SUPPORT JKT48",55,positive,0.7576784491539001,congrats jkt48 mini always support jkt48
UgxUmWIE0jJmDHittlJ4AaABAg,@Andikadika_25,"Konsep yang keren dan dewasa, aransemen yang ciamik, dance dan penampilan para member yang membuat terpana, kualitas videonya special performance ini bisa dibilang setara dengan MV, kerja bagus JOT, semoga JKT48 semakin terbang tinggi hingga go international 👏🏼🔥",394,3,2023-03-13T23:06:47Z,"Konsep yang keren dan dewasa, aransemen yang ciamik, dance dan penampilan para member yang membuat terpana, kualitas videonya special performance ini bisa dibilang setara dengan MV, kerja bagus JOT, semoga JKT48 semakin terbang tinggi hingga go international",258,positive,0.9967987537384032,konsep keren aransemen dance tampil member kualitas video special performance bilang tara kerja bagus moga jkt48 terbang go international
UgzO_vih3H1p8E7pe814AaABAg,@tsaniamira4327,"Cantiknya JKT48 beragam jadi gak monoton, ada Atin yg ketimur tengahan ada Asel yg ke uyghur2an. ada Muthe dan Freya yg keindonesia barat2an, ada juga Marsha yg ke Asia timuran, Ditambah kualitas videonya yg meningkat, bahkan lebih bagus drpd MV MV JKT sebelumnya jadi berasa lihat taman mini Indonesia indah. Bhineka tunggal ika. JKT48 itu cantiknya Indonesia",390,12,2023-03-14T01:22:47Z,"Cantiknya JKT48 beragam jadi gak monoton, ada Atin yg ketimur tengahan ada Asel yg ke uyghur2an. ada Muthe dan Freya yg keindonesia barat2an, ada juga Marsha yg ke Asia timuran, Ditambah kualitas videonya yg meningkat, bahkan lebih bagus drpd MV MV JKT sebelumnya jadi berasa lihat taman mini Indonesia indah. Bhineka tunggal ika. JKT48 itu cantiknya Indonesia",360,positive,0.9976550340652466,cantik jkt48 agam gak atin yg timur tengah asel yg muthe freya yg indonesia marsha yg asia tambah kualitas video yg bagus drpd mv mv jkt asa lihat taman mini indonesia bhineka tunggal jkt48 cantik indonesia
Ugwv-mBJ8-d8tNlcdid4AaABAg,@ikanlele8186,"Sebagai fans baru jkt48, MV ini keren banget aali. Gw ampe ulang ulang, lagunya enak banget + jalan ceritanya bisa dipahami. 
KEREN BANGET JKT48,  TAMBAH NGEFANS DEH. 🔥🔥",378,21,2023-03-14T04:18:02Z,"Sebagai fans baru jkt48, MV ini keren banget aali. Gw ampe ulang ulang, lagunya enak banget + jalan ceritanya bisa dipahami. KEREN BANGET JKT48, TAMBAH NGEFANS DEH.",164,positive,0.9979016780853271,fans mv keren banget gw ampe ulang lagu enak banget jalan cerita keren banget ngefans
UgyaGQbGkNAka0i-BGJ4AaABAg,@tediafrians,"Udah kesekian kalinya nonton ini.
Candu banget. Semuanya sempurna, vokalnya, visualnya, aransemennya, videografinya, editingnya mantap semua.",374,4,2025-01-07T02:47:28Z,"Udah kesekian kalinya nonton ini. Candu banget. Semuanya sempurna, vokalnya, visualnya, aransemennya, videografinya, editingnya mantap semua.",141,positive,0.9973881840705872,udah sekian kali nonton candu editingnya mantap
UgwFcIWK6_sAANQgmBt4AaABAg,@donykaef6920,"Selain kualitas PV nya yg emang bagus, aransemennya unik, dan lirik lagunya enak didenger. Pantes trending.",371,1,2023-03-15T13:15:18Z,"Selain kualitas PV nya yg emang bagus, aransemennya unik, dan lirik lagunya enak didenger. Pantes trending.",107,positive,0.9976770281791688,kualitas pv nya yg emang aransemen lirik lagu enak pantes
UgxPevw_6lmpgc4m7sl4AaABAg,@fjkt48official,Sukses selalu JKT48 semangat untuk terus berkarya di perindustrian musik tanah air dan go internasional,356,1,2023-03-13T17:25:50Z,Sukses selalu JKT48 semangat untuk terus berkarya di perindustrian musik tanah air dan go internasional,103,positive,0.9537375569343568,sukses jkt48 semangat karya industri musik tanah air go internasional
UgwXvbuTRlCwqdTEJWh4AaABAg,@lukygalihpurwito7647,"Naikan gaji videografer dan crew MV ini, keren banget dah..... Member2 totalitas",348,6,2023-03-16T01:15:48Z,"Naikan gaji videografer dan crew MV ini, keren banget dah..... Member2 totalitas",80,positive,0.9947736859321594,naik gaji videografer crew mv keren banget totalitas
Ugznvmkw_goRoOTIRJB4AaABAg,@lucifer-jx3su,"Gw bukan fans JKT48, tapi pas denger lagu ini malah jadi candu banget ❤️",342,8,2023-03-15T12:20:44Z,"Gw bukan fans JKT48, tapi pas denger lagu ini malah jadi candu banget",69,positive,0.8869245052337646,gw fans pas denger lagu candu banget
UgwfRzUsH6LjkVBlVi54AaABAg,@bahriFT,"CONGRATS BUAT NEW ERA ATAS MINI ALBUM, ALWAYS SUPPORT JKT48 🔥",339,8,2023-03-13T12:53:24Z,"CONGRATS BUAT NEW ERA ATAS MINI ALBUM, ALWAYS SUPPORT JKT48",59,positive,0.8002514839172363,congrats new era mini always support jkt48
UgyYU0afErmT87d6JCJ4AaABAg,@taufiktesmar169,"Wow, trending YouTube nomor 1, trending 5 kategori musik. Sejarah sih ini buat JKT48. Kerrrreeeeeeennnnn maksimal",327,2,2023-03-15T02:58:53Z,"Wow, trending YouTube nomor 1, trending 5 kategori musik. Sejarah sih ini buat JKT48. Kerrrreeeeeeennnnn maksimal",113,positive,0.9452170729637146,trending youtube nomor trending kategori sejarah sih kerrrreeeeeeennnnn maksimal
UgyKPrGZSrOb2nFwMON4AaABAg,@nixieeajaa,"CONGRATS JKT48! KEREN BGT ASLII, SUPPORT JKT48!",318,0,2023-03-13T13:27:28Z,"CONGRATS JKT48! KEREN BGT ASLII, SUPPORT JKT48!",47,positive,0.98980051279068,congrats keren bgt support
UgzM7Mnj7YcsD96_c7J4AaABAg,@yiyanglabelofficial,"Keren banget 😍, kemampuan akting setiap member makin bagus, semoga aja nanti bisa ada mini drama jkt48 🙏",316,6,2023-03-14T04:51:50Z,"Keren banget , kemampuan akting setiap member makin bagus, semoga aja nanti bisa ada mini drama jkt48",101,positive,0.9949327111244202,keren banget mampu akting member moga aja mini drama jkt48
UgzzYn7bUMsNc6CzAGZ4AaABAg,@AAA-fl8bq,Out of the box nih konsepnya.. keren.. JKT48 keluar dari zona nyaman.. dan cetar...,312,4,2023-03-14T03:14:00Z,Out of the box nih konsepnya.. keren.. JKT48 keluar dari zona nyaman.. dan cetar...,83,positive,0.9890956282615662,box nih jkt48 zona
UgwcBKM0bjMT1MtVKP54AaABAg,@wisnusantosa6256,"Gak sabar nungguin Setlist Original, Single ke 24 & album ke 5 JKT48 semoga sukses selalu terus berkarya..
Terus jaya JKT48 NEW ERA🔥🔥",304,3,2023-03-13T11:49:56Z,"Gak sabar nungguin Setlist Original, Single ke 24 & album ke 5 JKT48 semoga sukses selalu terus berkarya.. Terus jaya JKT48 NEW ERA",131,positive,0.9182489514350892,gak sabar nungguin setlist single album jkt48 moga sukses jaya jkt48 new era
UgyG9JBG0W47YiX9fLl4AaABAg,@rahmawatiwati3370,"GILAK KEREN PARAH ASLI, KONSEPNYA DILUAR JKT BANGET. DAN BUAT KALIAN YANG MENGIRA NI MV NGAMBIL TEMA SUKA SESAMA JENIS ALIAS LESBIAN,, TOLONG DEH YA, KAN JKT48 ANGGOTA NYA CEWEK SEMUA. INI TU BUKAN TENTANG LGBT SAMSEK COY!!!
KESIMPULANNYA YA TENTANG SEORANG GADIS YANG JADI GA POLOS LAGI KARENA PENGARUH TEMEN²NYA.

 INTINYA SEMANGAT TERUS KALIAN!!!",300,0,2023-03-19T10:05:07Z,"GILAK KEREN PARAH ASLI, KONSEPNYA DILUAR JKT BANGET. DAN BUAT KALIAN YANG MENGIRA NI MV NGAMBIL TEMA SUKA SESAMA JENIS ALIAS LESBIAN,, TOLONG DEH YA, KAN JKT48 ANGGOTA NYA CEWEK SEMUA. INI TU BUKAN TENTANG LGBT SAMSEK COY!!! KESIMPULANNYA YA TENTANG SEORANG GADIS YANG JADI GA POLOS LAGI KARENA PENGARUH TEMENNYA. INTINYA SEMANGAT TERUS KALIAN!!!",346,positive,0.9085610508918762,gilak keren parah konsep luar jkt ni mv ngambil tema suka jenis alias tolong deh jkt48 anggota nya cewek tu lgbt samsek simpul ya gadis ga polos pengaruh inti semangat
Ugxnz0FqEMqVgZdH2B54AaABAg,@janesiaaristha902,"Ini baguus bangetttt... Emosi di project ini dapet banget.. Ayookkkk member lain di up jugaaa yukkkk om jot.. makin kesini makin keren... Makin matang JKT48 new eraaa LOVE
terus berbenah jeketi",295,0,2023-03-14T02:45:20Z,Ini baguus bangetttt... Emosi di project ini dapet banget.. Ayookkkk member lain di up jugaaa yukkkk om jot.. makin kesini makin keren... Makin matang JKT48 new eraaa LOVE terus berbenah jeketi,193,positive,0.989189624786377,baguus emosi project dapet ayookkkk member jugaaa yukkkk om kesini matang jkt48 new eraaa love benah jeket
UgyiDP0cptwrpJR9S7p4AaABAg,@aryabintangadisaputra7608,"Keren sih mereka Vibes dan dance nya dapet bngt!!

Btw, konsep nya emng gini ya guys😉jadi jangan berfikiran yg aneh²",288,18,2023-03-13T19:33:33Z,"Keren sih mereka Vibes dan dance nya dapet bngt!! Btw, konsep nya emng gini ya guysjadi jangan berfikiran yg aneh",113,positive,0.988878846168518,keren sih vibes dance nya dapet konsep nya emng gin ya guysjadi berfikiran yg aneh
UgztqrpC2keCg5jTM3t4AaABAg,@ghazyalfarras1961,"Tetep semangat buat seluruh warga JKT48, buat member JKT48 dan staff  JKT48 yg bertugas.",286,0,2023-03-13T12:56:28Z,"Tetep semangat buat seluruh warga JKT48, buat member JKT48 dan staff JKT48 yg bertugas.",87,positive,0.6405022740364075,tetep semangat warga member jkt48 staff jkt48 yg
Ugys9r9cLEqZugOXtvN4AaABAg,@aelyz._,"UHUY CONGRATSS KEREN BANGET, SEMANGAT SMUA MEMBER JKT48 KITA SLALU SUPPORT KALIAN",283,0,2023-03-13T13:16:10Z,"UHUY CONGRATSS KEREN BANGET, SEMANGAT SMUA MEMBER JKT48 KITA SLALU SUPPORT KALIAN",81,positive,0.9893746376037598,uhuy congratss keren semangat smua member jkt48 slalu support
Ugxsyb91-4ZkKh8CIH14AaABAg,@shofiaqalby9255,ANJAY I DIDN'T EXPECT THAT THIS SONG WOULD GET A SPECIAL PERFORMANCE ALIAS MV. KEREN BGT WOY,280,7,2023-03-14T16:06:09Z,ANJAY I DIDN'T EXPECT THAT THIS SONG WOULD GET A SPECIAL PERFORMANCE ALIAS MV. KEREN BGT WOY,92,positive,0.994016170501709,anjay expect song would get special performance alias keren bgt woy
Ugx5o-sx0NzXRm5HtYB4AaABAg,@ratnasg1991,"Ini jujur, TERLALU INDAH. bagus banget JOT! Dari semalem entah udah berapa kali muter ini video. Ayok ramaikan dan trendingkan guys! THIS MASTERPIECE NEED A BIGGER ATTENTION!!!",275,4,2023-03-14T08:48:09Z,"Ini jujur, TERLALU INDAH. bagus banget JOT! Dari semalem entah udah berapa kali muter ini video. Ayok ramaikan dan trendingkan guys! THIS MASTERPIECE NEED A BIGGER ATTENTION!!!",176,negative,0.7652880549430847,bagus banget semalem udah kali muter ayok ramai trendingkan masterpiece need bigger
UgzwL5xoUxZ4rc_tzkN4AaABAg,@liyann2029,"Huaaaa kerenn bangettt badaasss gilaaa,congrats JKT48 semoga selalu sukses buat kedepannya 😘😘😘",274,2,2023-03-13T16:12:35Z,"Huaaaa kerenn bangettt badaasss gilaaa,congrats JKT48 semoga selalu sukses buat kedepannya",90,positive,0.9944475889205932,huaaaa kerenn bangettt badaasss jkt48 moga sukses depan
UgzVuBPlaYibFMCKfjx4AaABAg,@trirachmawatinst295,"Jujur kaget dengan konsep nya. Tapi makin kesini makin keliatan dari segi perform, editing, segala kualitas yg nunjukin jkt bener2 spesifik itu dalam perubahan dan makin membaik.. konsep video dibuat di theater di ubah secara apik, suara member juga makin asik di telinga.. mari dukung perubahan2 terbaik di jkt48... Caiyooooooo jaya jaya jaya",269,5,2023-03-13T15:01:18Z,"Jujur kaget dengan konsep nya. Tapi makin kesini makin keliatan dari segi perform, editing, segala kualitas yg nunjukin jkt bener2 spesifik itu dalam perubahan dan makin membaik.. konsep video dibuat di theater di ubah secara apik, suara member juga makin asik di telinga.. mari dukung perubahan2 terbaik di jkt48... Caiyooooooo jaya jaya jaya",343,positive,0.9956076741218568,jujur kaget konsep kesini liat segi kualitas yg nunjukin jkt spesifik ubah konsep video theater ubah suara member asik mari dukung baik caiyooooooo jaya jaya jaya
Ugy9TfA8e6UprznXeyZ4AaABAg,@rianirahayu5645,"Congrats JKT48,kalian luar biasa 
Yuk semangat yuk trending",269,0,2023-03-13T23:35:21Z,"Congrats JKT48,kalian luar biasa Yuk semangat yuk trending",58,positive,0.9541646242141724,congrats yuk semangat yuk trending
UgwPcNSJ27ks9GgkvOV4AaABAg,@yoan1933,"Semoga JK48 mendunia, semakin dikenal orang, semoga panjang umur nih JK48 keren, semoga trending setiap lagu lagunya Trendingkeun ygy.",263,7,2023-03-13T21:00:53Z,"Semoga JK48 mendunia, semakin dikenal orang, semoga panjang umur nih JK48 keren, semoga trending setiap lagu lagunya Trendingkeun ygy.",134,positive,0.988840878009796,moga kenal moga umur nih moga trending lagu lagu trendingkeun
UgyOd1qReyNnyux_7ct4AaABAg,@jesslynaurelia1709,SUMPAHHHH DEMI APAPUNNN KERENNN BGTTT!!!! CONGRATSSS BUAT PARA MEMBER DAN JKT48!!,257,2,2023-03-14T00:06:12Z,SUMPAHHHH DEMI APAPUNNN KERENNN BGTTT!!!! CONGRATSSS BUAT PARA MEMBER DAN JKT48!!,81,positive,0.9922415018081664,sumpahhhh apapunnn kerennn congratsss member
UgzHXCsYhlGuexfxrrF4AaABAg,@Peraya_Lertprasert,"11 tahun lebih mereka berkiprah di dunia musik Indonesia. Berbagai macam prestasi telah ditorehkan. Puluhan piala dan piagam penghargaan telah mereka raih, didalam dan diluar negeri. TAPI MEDIA2 INDONESIA TIDAK ADA YANG MEMBERITAKAN NYA, WARGA INDONESIA TUTUP MATA.

dan skrng ketika mereka memberikan sedikit bumbu2 penyedap, media dimana mana langsung gercep memberitakan. 
Warga nya pun berlomba-lomba menghujat.

Yah, memang seperti inilah warga kita, mayoritas menyukai gosip dan bahasan tentang kontroversi.

Alangkah lucunya negeri ini",256,10,2023-03-16T09:22:43Z,"11 tahun lebih mereka berkiprah di dunia musik Indonesia. Berbagai macam prestasi telah ditorehkan. Puluhan piala dan piagam penghargaan telah mereka raih, didalam dan diluar negeri. TAPI MEDIA2 INDONESIA TIDAK ADA YANG MEMBERITAKAN NYA, WARGA INDONESIA TUTUP MATA. dan skrng ketika mereka memberikan sedikit bumbu2 penyedap, media dimana mana langsung gercep memberitakan. Warga nya pun berlomba-lomba menghujat. Yah, memang seperti inilah warga kita, mayoritas menyukai gosip dan bahasan tentang kontroversi. Alangkah lucunya negeri ini",538,negative,0.0,kiprah dunia musik prestasi puluh piala piagam harga dalam luar indonesia berita warga indonesia tutup skrng media mana langsung gercep warga nya warga mayoritas suka gosip bahas alangkah lucu negeri
UgxBMwAtN4xOD8WbCDF4AaABAg,@angelinapanjaitan1806,Keren bangettttttt!!! Kita trandingkan gaissss. JKT48 Congratss!!!,254,7,2023-03-13T14:34:47Z,Keren bangettttttt!!! Kita trandingkan gaissss. JKT48 Congratss!!!,66,positive,0.9905681014060974,keren trandingkan jkt48
UgzwH1lDgFoq1yN8tpZ4AaABAg,@yunagfriend3474,"Makin lama makin keren ni JKT48, semoga makin sukses ya semuanya",252,2,2023-03-14T07:53:38Z,"Makin lama makin keren ni JKT48, semoga makin sukses ya semuanya",64,positive,0.9272858500480652,keren ni moga sukses ya
UgwFy6va7N7gA7RhgQl4AaABAg,@reyreina9816,"Luarbiasa,,, kuereennnnn,,, kaget gak nyangka kalo bakal SE keren SE excited ini,,, ya Allah,, semoga JKT48 makin sukses, makin terkenal d seluruh masyarakat Indonesia, dan sampai d undang khusus JKT48 k luar negri,,, amiinn,, karena udh melewati bgitu banyak perjuangan smoga sukses terus,",248,4,2023-03-13T15:40:59Z,"Luarbiasa,,, kuereennnnn,,, kaget gak nyangka kalo bakal SE keren SE excited ini,,, ya Allah,, semoga JKT48 makin sukses, makin terkenal d seluruh masyarakat Indonesia, dan sampai d undang khusus JKT48 k luar negri,,, amiinn,, karena udh melewati bgitu banyak perjuangan smoga sukses terus,",290,positive,0.9897767305374146,kaget gak nyangka kalo keren excited ya moga jkt48 kenal masyarakat undang khusus jkt48 k udh lewat bgitu juang smoga sukses
UgwTjUD-uu1vuSF_nz94AaABAg,@andreasandreas6490,terbukti bikin mv keren ga harus jauh jauh.. klo konsep kuat.. lighting bgus.. fashion keren.. angle kamera mantap.. aransmen oke sih tetep nendang.. lanjut jot,246,9,2023-03-14T01:37:12Z,terbukti bikin mv keren ga harus jauh jauh.. klo konsep kuat.. lighting bgus.. fashion keren.. angle kamera mantap.. aransmen oke sih tetep nendang.. lanjut jot,160,positive,0.9971628785133362,bukti bikin mv keren ga klo konsep lighting fashion angle kamera aransmen oke sih tetep jot
UgxZDx3AHFfcdoRO4nZ4AaABAg,@aga050491,"Kathirna, Freya, Marsha, Muthe, Ashel.. bersinarlah kalian seterang-terangnya !!!",244,6,2023-03-31T02:41:15Z,"Kathirna, Freya, Marsha, Muthe, Ashel.. bersinarlah kalian seterang-terangnya !!!",81,positive,0.5761187672615051,sar
Ugy2T14rfSoLGG5MsNt4AaABAg,@widipuji4828,PARAH MV INDO TERKEREN BERANI BIKIN DI LUAR ZONA AMAN. MANTAAAPPP,242,5,2023-03-17T14:00:49Z,PARAH MV INDO TERKEREN BERANI BIKIN DI LUAR ZONA AMAN. MANTAAAPPP,65,positive,0.9921595454216005,parah mv indo keren berani bikin zona mantaaappp
UgwDIoHIb-QRSvfMGT94AaABAg,@dwitapasaribu,"Keren bgtt sumpah
Ekspresi nya dpt bgt,gak bisa berkata apa-apa lagi
Semoga makin sukses JKT48
Mari kita para fans JKT48 selalu mendukung mereka i love you JKT48 🥺♥️",240,0,2023-03-13T13:16:22Z,"Keren bgtt sumpah Ekspresi nya dpt bgt,gak bisa berkata apa-apa lagi Semoga makin sukses JKT48 Mari kita para fans JKT48 selalu mendukung mereka i love you JKT48",161,positive,0.9917575716972352,keren bgtt sumpah ekspresi nya dpt moga sukses jkt48 mari fans jkt48 dukung love jkt48
Ugxj42JsCfAEbNB1t8d4AaABAg,@ilenahakim4403,"Tetap semangat JKT48 NEW ERA
semangat para member, staff dan fans.
peran kita semua sangat berarti untuk kemajuan JKT48❤🔥",239,0,2023-03-13T15:35:11Z,"Tetap semangat JKT48 NEW ERA semangat para member, staff dan fans. peran kita semua sangat berarti untuk kemajuan JKT48",119,positive,0.965403139591217,semangat jkt48 new era semangat staff peran maju jkt48
UgwieBi88LPQy4TgJU94AaABAg,@irpaniponk6571,"Sumpah kereen bgt , pengen banget lagi lagi yang lainya di buat MV  kaya kini juga.  Sukses terus JKT48",238,0,2023-03-14T14:54:00Z,"Sumpah kereen bgt , pengen banget lagi lagi yang lainya di buat MV kaya kini juga. Sukses terus JKT48",101,positive,0.9941748976707458,sumpah kereen bgt ken banget lai mv kaya sukses jkt48
Ugy3oD7CRTPWHtngc_d4AaABAg,@frezzbysnappywopapy,"Wow rekor performa Youtube JKT48 pecah semua sama performance ini. Dari views yang naiknya paling cepet sampe record trending 1 untuk pertama kali dalam sejarah JKT

Gua akui rilisan kali ini lebih eye catching dari yang sebelum²nya sejauh ini. Choreo, coloring, cinematography, dan Explicit art nya dapet banget. Ini pertama kalinya gua stream MV JKT lebih dari 10 kali sehari",236,22,2023-03-14T22:00:34Z,"Wow rekor performa Youtube JKT48 pecah semua sama performance ini. Dari views yang naiknya paling cepet sampe record trending 1 untuk pertama kali dalam sejarah JKT Gua akui rilisan kali ini lebih eye catching dari yang sebelumnya sejauh ini. Choreo, coloring, cinematography, dan Explicit art nya dapet banget. Ini pertama kalinya gua stream MV JKT lebih dari 10 kali sehari",375,positive,0.9956502318382264,wow rekor performa youtube jkt48 pecah performance views naik cepet sampe record trending kali sejarah jkt gua aku rilis kali eye catching explicit art nya dapet kali gua stream mv jkt kali hari
